"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"BOCAS DEL TORO"	9.34	-82.25	98.09067385821008					10				0.6	100	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"ISLA SAN CRISTOBAL"	9.29	-82.27	98.40466210659903											5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"COCO SOLO"	9.37	-79.881	352.1884320532373									0.04		2														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUERTO VIEJO"	9.65145	-82.7593	34.62758907954967										70	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"USA TERRITORY"	"VI"	"ST. CROIX: LIMETREE"	17.697	-64.753	2168.840667918328									0.04		2														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"USA TERRITORY"	"PR"	"ISLA DE MAGUEYES"	17.9688545	-67.0440663	1958.5346682626266									0.04		2														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"BOCA DEL RIO MATINA"	10.1047	-83.1915	48.206728533026585										180	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"BOCA DEL RIO PANTANO"	10.0669	-83.1565	43.22221130924456	22	22	0								5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"GANDOCA"	9.59031	-82.6075	52.155023305551005	22	22	2						1.25	70	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUNTA MANZANILLO"	9.62981	-82.6545	46.33517590177638	22	22	2							70	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"MOIN"	10.0003	-83.0735	34.87434578351165									3		5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"CANAL DE EL MATINA"	10.083	-83.283	49.68288074162406											1			3	1										
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"COCLES"	9.63995	-82.7294	38.038080485956414											5	6	"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"WESTFALIA"	9.93433	-83.0115	28.390803887540617											5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"SAN-SAN REFUGE"	9.54	-82.53	61.72330982040262											5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"PLAYA DE JULIO ABREGO"	9.43	-82.41	78.06041822804556										100	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"LIME POINT, ISLA COLON"	9.41	-82.33	87.05839783563222									2	10	5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"CAHUITA"	9.903433	-83.0115	25.084501639251556											5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"DOCE MILLAS DE MOIN"	10.0345	-83.1343	39.237475767676486					2				2	70	5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"SEIS MILLAS DE MOIN"	10.0082	-83.1096	35.97282964216921											5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"CHANGUINOLA RIVER, TIRIBIBI PT."	9.42	-82.38	81.53226374188425											5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"SAN-SAN REFUGE (14)"	9.51	-82.49	66.85987154320345											5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"WEST KNAPP, ISLA COLON"	9.41	-82.33	87.05839783563222										10	5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"GROUND CREEK, ISLA COLON"	9.4	-82.31	89.50374297608938									0.6	10	5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"PUNTA CAURO, ISLA COLON"	9.43	-82.32	87.3465031549908									2		5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"BOKET BAY, ISLA COLON"	9.43	-82.3	89.42738269217575									3		5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"PANAMA"		"NANCY KEY"	9.33	-82.22	101.55702098174335											5		"F"												
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PATANO"	10.03833333	-83.13166667	39.60731051452313									1.35		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"MOIN (6)"	10.00444444	-83.09861111	35.44421795966596	22	22	2	0	5				0.71		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"WESTFALIA (23)"	9.94972222	-83.01583333	29.94406485752374									1.3		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"BANANITO"	9.90166667	-82.97833333	26.11838872497948									1.7		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUERTO VARGAS"	9.72083333	-82.81666667	28.40721823151146									1.16		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUERTO VIEJO (28)"	9.65805556	-82.75861111	34.63191814217201	22	22	0	0	3				1.55		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUNTA UVA"	9.63407	-82.6904	42.36710896533322											5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"PUNTA UVA (31)"	9.645	-82.68666667	42.63020013699833	22	22	6	0	10				2		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"MANZANILLO (WEST)"	9.635	-82.65916667	45.754241019147955	22	22	2	0	5				1.3		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"MANZANILLO (EAST)"	9.6375	-82.65416667	46.26663972966042									0.83		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"GANDOCA (34)"	9.59861111	-82.60666667	52.067728743208136									1.25		5														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"VIZCAYA"	9.910484	-82.984894	26.747528116534735											1														
	1991	4	22	21	56	51.8	4	1	2202	7.6			"n"	"COSTA RICA"		"TORTUGUERO"	10.587621	-83.523068	111.3571748461218	22	22	16								1														
	1991	5	7				1	9	2203				"m"	"GREECE"		"ISLAND OF LEROS"	37.133	26.833	0									0.5		1	12	"R"												
	1991	10	14	15	58	12.7	4	1	2205	7.2			"n"	"SOLOMON ISLANDS"		"HONIARA, GUADALCANAL"	-9.429	159.955	170.32379825862643									0.15		2														
	1991	10	14	15	58	12.7	4	1	2205	7.2			"n"	"PAPUA NEW GUINEA"	"EAST NEW BRITAIN"	"RABAUL, NEW BRITAIN"	-4.22	152.18	877.3076083129708									0.1		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"JAPAN"	"BONIN IS, TOKYO"	"CHICHIJIMA ISLAND"	27.0939	142.1947	2190.9490672454986									0.15		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"JAPAN"	"HOKKAIDO"	"HANASAKI"	43.2781	145.5678	501.3114737988264									0.09		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"JAPAN"	"TOKYO"	"YAENE, HACHIJO ISLAND"	33.1	139.767	1683.7111011769996									0.09		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"RUSSIA"	"KURIL ISLANDS"	"ITURUP ISLAND, KURILSKIYE"	44.9316	147.6258	274.842942212549									0.16		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"RUSSIA"	"KURIL ISLANDS"	"YUZHNO-KURIL'SK, KUNASHIR ISLAND"	44.03	145.86	441.1947953546171									0.1		2														
	1991	12	22	8	43	13.4	1	1	2206	7.6			"n"	"RUSSIA"	"KURIL ISLANDS"	"SHIKOTAN ISLAND, KURILSKIYE"	43.78	146.75	390.6985395268884									0.52		2														
	1992	1	5	6			4	3	2207	3.7			"n"	"CHINA"		"YULIN, SANYA, HAINAN ISLAND"	18.23	109.51	161.82678893507193									0.8		2	20													
	1992	1	5	6			4	3	2207	3.7			"n"	"CHINA"		"BEIBU BAY, WEIZHOU ISLAND"	21.025	109.11	354.5472168045691									0.25		2														
	1992	1	5	6			4	3	2207	3.7			"n"	"CHINA"		"DONGFANG, HAINAN ISLAND"	19.1	108.616667	138.06725687599345									0.23		2														
	1992	1	5	6			4	3	2207	3.7			"n"	"CHINA"		"QINGLAN, HAINAN ISLAND"	19.57	110.82	344.35451869455505									0.17		2														
	1992	1	5	6			4	3	2207	3.7			"n"	"CHINA"		"XIUYING, HAINAN ISLAND"	20.025917	110.280833	328.55051527261236									0.24		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.77166	-122.29833	336.9766303972833									0.04		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"ARCADIA, CA"	34.13	-118.03	888.4610269515947									0.11		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"ARENA COVE, CA"	38.914	-123.711	169.58070148790398	25	18	43	0	37				0.12		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"CLAM BEACH, CA"	40.98	-124.1	70.37203302269793											1														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	153.39120257559716	25	18	53	0	47				0.55		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"FORT POINT, CA"	37.81	-122.47	325.79156896702756									0.03		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"MONTEREY, CA"	36.605	-121.888	468.30838753520146									0.03		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	45.09334421923938	25	18	32	0	26				0.2		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"OR"	"PORT ORFORD, OR"	42.737	-124.497	263.54485560335036	25	18	56	0	50				0.05		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"POINT REYES, CA"	37.997	-122.975	287.5884675680401	25	19	15	1	9				0.11		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"TRINIDAD, CA"	41.06	-124.13	78.43615101040417									0.9		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	3711.599459780963									0.04		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	3729.8149089818903									0.08		2														
	1992	4	25	18	6	4.2	4	1	2208	7.2			"n"	"USA"	"CA"	"PORT SAN LUIS, CA"	35.17666	-120.755	655.9228447318403									0.07		2														
	1992	5	17	10	15	31.3	4	1	2209	7.3			"n"	"PHILIPPINES"		"BUNGA"	7.2133	126.564	22.00712565579765									6		5										1	12	1		
	1992	5	17	10	15	31.3	4	1	2209	7.3			"n"	"PHILIPPINES"		"ZARAGOZA"	7.1772	126.5239	26.342713107466746	17	10	16	0	1				1		5														
	1992	5	17	10	15	31.3	4	1	2209	7.3			"n"	"PHILIPPINES"		"SANTA FE, CARAGA"	7.327	126.564	26.53919103494618									3		5										1				
	1992	5	27	5	13	38.8	4	1	2210	7.1			"n"	"SOLOMON ISLANDS"		"SANTA CRUZ ISLANDS"														1														
	1992	7	3				2	9	2462				"m"	"USA"	"FL"	"DAYTONA BEACH, FL"	29.21	-81.017										3		1							75	2		1				
	1992	7	3				2	9	2462				"m"	"USA"	"FL"	"SAINT AUGUSTINE, FL"	29.885	-81.288												2														
	1992	7	3				2	9	2462				"m"	"USA"	"FL"	"NEW SMYRNA BEACH, FL"	29.017	-80.917										1.2		1														
	1992	7	3				2	9	2462				"m"	"USA"	"FL"	"ORMAND BEACH, FL"	29.29	-81.07										1.2		1														
	1992	7	18	8	36	58.7	4	1	2211	7			"n"	"JAPAN"	"AOMORI"	"HACHINOHE"	40.533	141.533	197.1315740660778	18	9	35	0	58				0.12		2														
	1992	7	18	8	36	58.7	4	1	2211	7			"n"	"JAPAN"	"IWATE"	"MIYAKO"	39.65	141.983	118.60751461010982	18	9	7	0	30				0.15		2														
	1992	7	18	8	36	58.7	4	1	2211	7			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	143.5596810014039									0.22		2														
	1992	7	18	8	36	58.7	4	1	2211	7			"n"	"JAPAN"	"MIYAGI"	"AYUKAWA"	38.3	141.5	201.63870305169732									0.14		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"BALTRA ISLAND"	-0.433	-90.283	1352.3857824795703	2	2	38						0.56		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"MEXICO"		"SOCORRO ISLAND"	18.73	-111.02	2637.5229217473234	2	4	59						0.15		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"CHILE"	"VALPARAISO"	"VALPARAISO"	-33.02767128	-71.62787275	5211.841250729072									0.06		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"CHILE"	"VALPARAISO (ISLA DE PASCUA)"	"EASTER ISLAND"	-27.15	-109.45	4883.803650447633	2	7	51						0.42		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"ECUADOR"	"SANTA ELENA"	"LA LIBERTAD"	-2.2177	-80.9064	1688.6923344782062	2	3	29						0.09		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	7247.562229441486	2	10	16	10	0				0.08		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"POPOYO"	11.4727	-86.1285	161.55723822316725									6		1			15	1						1		1		1
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"MECHAPA"	12.8344	-87.5835	147.64230168368135									4		1			1	1			4	1		1	33	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"CORINTO"	12.48	-87.17	118.48382987491397									2.9		1			1	1	30	1				1	9	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PONELOYA"	12.37	-87.03	115.06529829210348									5		1			12	1			80	2		1	50	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PUERTO SANDINO"	12.2	-86.77	119.80631797822251											2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"EL VELERO"												6		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"MASACHAPA"	11.78	-86.52	122.72276128287255									6		1			16	1			20	1			150	3		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"POCHOMIL"	11.77	-86.5	124.56651351252515									5		1			9	1			13	1		1	40	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"LA BOQUITA"	11.68	-86.38	135.51089152189422									6		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"CASARES"	11.646	-86.358	137.40021038069443									6		1			6	1			31	1		1	52	2		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"HUEHUETE"	11.62	-86.32	141.22415701544594									5		1			2	1						1	30	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"LA SALINAS"	11.3	-85.92	185.65585475053786									6.5		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SAN JUAN DEL SUR"	11.253	-85.872	191.5457456261316									5		1			7	1			42	1		2	56	2		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYAS DEL COCO"	11.159	-85.802	200.83351838808522									4.5		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"PUERTO SOLEY"	11.03	-85.67	218.00597118716496									1		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"CUAJINIQUIL"	10.939139	-85.702345	217.2629260941669									1		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"PUERTO MORA (PUERTO CASTILLA)"	10.93	-85.71	216.7568915245704									0.6		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA HERMOSA"	12.1	-86.735	116.09418403474128									3.6		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"CORINTO"	12.48	-87.17	118.48382987491397									0.4		2		"F"												
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"MEXICO"	"BAJA CALIFORNIA SUR"	"CABO SAN LUCAS"	22.883	-109.9	2679.5211184188106									0.14		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	7387.031831280909									0.06		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	7326.062470375964									0.06		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SANTA ELENA (SANTA ELENTA)"	12.8466	-87.606	148.96624979340496									6.1	90	5			1	1			1	1		1			7	1
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COOK ISLANDS"		"RAROTONGA"	-21.2	-159.783	8676.158092405614									0.05		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"FRENCH POLYNESIA"	"SOCIETY ISLANDS"	"PAPEETE, TAHITI"	-17.5331	-149.5726	7530.084775065465									0.03		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"JAPAN"	"MIYAGI"	"KESENNUMA"	38.883333	141.583333	12460.630537004508									0.07		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SANTA ELENA"	12.84665	-87.60625	148.97172409571388									6.18		5			1	1			1	1			7	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"JIQUILILLO"	12.73201667	-87.4436	137.47376391184474									4.6		5			2	1			10	1		2	253	3		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.26821667	-86.87663333	116.56856290533834									4.15		5			4	1			20	1		1	50	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.27008333	-86.8768	116.70659012289241									4.84		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.27008333	-86.8768	116.70659012289241									5.34		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.27008333	-86.8768	116.70659012289241									6.74		5										1				
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.25273333	-86.85196667	117.20285314236324									3.71		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SALINAS GRANDES"	12.25533333	-86.85595	117.10262495027737									4.98		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PUERTO SANDINO"	12.19583333	-86.76566667	119.87103064327455									3.3		5										1				
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PUERTO SANDINO"	12.17783333	-86.76983333	118.25313497232409									1.94		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PUERTO SANDINO"	12.20066667	-86.76866667	119.96476304227303									1.79		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PUERTO SANDINO"	12.20383333	-86.76866667	120.19098622456748									2.75		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"P.E. NICARAGUA"	12.17783333	-86.76983333	118.25313497232409									6.09		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"P.E. NICARAGUA"	12.17783333	-86.76983333	118.25313497232409									7.09		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"MIRAMAR"	12.16666667	-86.7615	118.18340900824892									7.06		5							1	1		2	120	3		1
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"EL TRANSITO"	12.05216667	-86.704	116.01788030223533									6.62		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"EL TRANSITO"	12.05216667	-86.704	116.01788030223533									6.66		5			16	1			150	3		2	260	3		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"SAN MARTIN"	11.98291667	-86.65871667	116.54914842306961									8.2		5			3	1						1	6	1		
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28281667	-85.90211667	187.83300280199634									5.11		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28406667	-85.90298333	187.7211466829662									4.34		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28406667	-85.90298333	187.7211466829662									5.22		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28406667	-85.90298333	187.7211466829662									5.88		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28675	-85.9032	187.65928666825275									4.49		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28675	-85.9032	187.65928666825275									5.05		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28675	-85.9032	187.65928666825275									6.16		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28675	-85.9032	187.65928666825275									6.56		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHÍA MARSELLA"	11.28675	-85.9032	187.65928666825275									7.33		5										1				
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA EL COCO"	11.15883333	-85.80238333	200.79593754097274									4.14		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA LA FLOR"	11.14486667	-85.79521667	201.86403556270926									4.22		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA LA FLOR"	11.14196667	-85.79378333	202.0811156512232									3.16		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA LA FLOR"	11.13905	-85.79358333	202.16697453139068									3.47		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA LA FLOR"	11.13746667	-85.7942	202.13618509614486									3.57		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"PLAYA LA FLOR"	11.1363	-85.794	202.18361540642803									4.36		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHIA OSTIONAL"	11.1017	-85.75785	206.8457261952875									6.16		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHIA OSTIONAL"	11.1017	-85.75785	206.8457261952875									5.11		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHIA OSTIONAL"	11.10298333	-85.75813333	206.78487252380623									2.84		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHIA OSTIONAL"	11.1062	-85.75976667	206.53419387122014									3.89		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"BAHIA OSTIONAL"	11.1094	-85.76481667	205.91965561112033									2.47		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"EL TRANSITO"	12.05216	-86.704	116.01749285953754									9.9		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"BAHIA TAMARINDO"	10.3	-85.84	234.56109157906857	2	0	31						3.5		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"BRASILITO"	10.411474	-85.796222	231.8560334156757									4.5		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"FLAMINGO"	10.43	-85.79	231.37739361415908	2	0	36						5.3		1										1				
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"POTRERO BAY"	10.444974	-85.774151	232.02582632836283											1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"COCO"	10.552073	-85.698257	233.64846818367803	2	0	31						3.85		1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"JUNQUILLAL, LA CRUZ"	10.968955	-85.688433	217.79653654310184											1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"MEXICO"		"LA LIBERDAD"												0.08		2														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"MONTELIMAR"	11.8	-86.51	124.34613646217267									4.5		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"JULIO"	11.82	-86.53	122.86081057057571									7.6		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"NICARAGUA"		"VELERO"	12.14	-86.747	117.62700502369167									5.4		5														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"PLAYA HERMOSA"	10.572976	-85.680277	234.37862397569464	2	0	31								1														
	1992	9	2	0	16	3.3	4	1	2213	7.6			"n"	"COSTA RICA"		"OCTAL"	10.545572	-85.724357	231.43236773728574									7.3		1														
	1992	12	12	5	29	26.3	4	3	2214	7.8			"n"	"INDONESIA"	"EAST NUSA TENGGARA"	"BABI ISLAND"	-8.43	122.512	68.05746695424911									7.1					750	3										
